Location,Site_Name,Latitude,Longitude,Solar_GW,Wind_GW,Battery_GWh,System_Capacity_Factor,LCOE_USD_per_MWh,Annual_Load_MWh,Energy_Served_MWh,Unmet_Load_MWh,Overproduction_MWh
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,11.00,0.0010,43189.43,8760000.00,8578.56,8751421.44,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,12.00,0.0010,40928.13,8760000.00,9052.90,8750947.10,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,13.00,0.0011,38891.96,8760000.00,9527.25,8750472.75,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,14.00,0.0011,37048.96,8760000.00,10001.59,8749998.41,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,15.00,0.0012,35372.86,8760000.00,10475.93,8749524.07,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,1.00,0.0005,98599.67,8760000.00,4507.31,8755492.69,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,2.00,0.0006,89214.30,8760000.00,4981.65,8755018.35,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,3.00,0.0006,81460.84,8760000.00,5455.99,8754544.01,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,4.00,0.0007,74947.71,8760000.00,5930.33,8754069.67,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,5.00,0.0007,69399.33,8760000.00,6404.67,8753595.33,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,6.00,0.0008,64616.12,8760000.00,6879.01,8753120.99,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,7.00,0.0008,60449.92,8760000.00,7353.36,8752646.64,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,8.00,0.0009,56788.73,8760000.00,7827.70,8752172.30,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,9.00,0.0009,53545.91,8760000.00,8302.04,8751697.96,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,10.00,0.0010,50653.62,8760000.00,8776.38,8751223.62,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,11.00,0.0011,48057.94,8760000.00,9250.72,8750749.28,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,12.00,0.0011,45715.46,8760000.00,9725.06,8750274.94,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,13.00,0.0012,43590.83,8760000.00,10199.41,8749800.59,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,14.00,0.0012,41655.08,8760000.00,10673.75,8749326.25,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,6.00,0.00,15.00,0.0013,39884.05,8760000.00,11148.09,8748851.91,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,1.00,0.0006,100104.19,8760000.00,5179.47,8754820.53,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,2.00,0.0006,91708.38,8760000.00,5653.81,8754346.19,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,3.00,0.0007,84612.31,8760000.00,6128.15,8753871.85,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,4.00,0.0008,78535.83,8760000.00,6602.49,8753397.51,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,5.00,0.0008,73273.93,8760000.00,7076.83,8752923.17,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,6.00,0.0009,68673.01,8760000.00,7551.18,8752448.82,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,7.00,0.0009,64616.05,8760000.00,8025.52,8751974.48,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,8.00,0.0010,61011.89,8760000.00,8499.86,8751500.14,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,9.00,0.0010,57788.73,8760000.00,8974.20,8751025.80,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,10.00,0.0011,54889.19,8760000.00,9448.54,8750551.46,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,11.00,0.0011,52266.87,8760000.00,9922.88,8750077.12,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,12.00,0.0012,49883.77,8760000.00,10397.23,8749602.77,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,13.00,0.0012,47708.67,8760000.00,10871.57,8749128.43,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,14.00,0.0013,45715.44,8760000.00,11345.91,8748654.09,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,7.00,0.00,15.00,0.0013,43882.18,8760000.00,11820.25,8748179.75,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,1.00,0.0007,101263.07,8760000.00,5851.63,8754148.37,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,2.00,0.0007,93672.45,8760000.00,6325.97,8753674.03,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,3.00,0.0008,87140.77,8760000.00,6800.31,8753199.69,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,4.00,0.0008,81460.88,8760000.00,7274.65,8752725.35,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,5.00,0.0009,76476.35,8760000.00,7748.99,8752251.01,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,6.00,0.0009,72066.78,8760000.00,8223.34,8751776.66,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,7.00,0.0010,68138.26,8760000.00,8697.68,8751302.32,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,8.00,0.0010,64616.07,8760000.00,9172.02,8750827.98,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,9.00,0.0011,61440.27,8760000.00,9646.36,8750353.64,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,10.00,0.0012,58562.17,8760000.00,10120.70,8749879.30,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,11.00,0.0012,55941.76,8760000.00,10595.04,8749404.96,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,12.00,0.0013,53545.89,8760000.00,11069.39,8748930.61,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,13.00,0.0013,51346.96,8760000.00,11543.73,8748456.27,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,14.00,0.0014,49321.61,8760000.00,12018.07,8747981.93,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,8.00,0.00,15.00,0.0014,47450.07,8760000.00,12492.41,8747507.59,0.00
